line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
3284,1040,908,272.0,3,829.12
3285,1041,221,227.0,3,2153.19
3286,1041,286,10.0,2,1338.13
3287,1041,201,238.0,3,1512.89
3288,1041,950,64.0,1,4379.89
3289,1041,923,57.0,1,1187.2
3290,1042,491,69.0,3,4551.2
3291,1042,55,64.0,4,939.97
3292,1042,247,37.0,1,2566.66
3293,1042,248,275.0,4,2783.77
3294,1042,96,91.0,2,1342.64
3295,1043,438,112.0,3,4258.71
3296,1044,531,279.0,1,3142.96
3297,1045,756,172.0,2,2331.45
3298,1046,34,12.0,1,3911.24
3299,1047,86,299.0,2,866.37
3300,1048,85,224.0,1,2429.86
3301,1049,664,13.0,2,333.38
3302,1049,737,58.0,1,4942.59
3303,1049,814,133.0,4,3245.75
3304,1049,164,295.0,1,2751.59
3305,1049,553,39.0,3,1471.56
3306,1050,180,160.0,2,2532.01
3307,1050,389,13.0,3,249.9
3308,1051,614,125.0,1,63.84
3309,1052,354,140.0,2,489.01
3310,1052,543,120.0,1,2055.66
3311,1052,423,164.0,1,3998.62
3312,1052,379,295.0,1,1862.74
3313,1053,748,240.0,1,0.0
3314,1053,55,285.0,3,1079.19
3315,1053,472,269.0,4,1807.63
3316,1053,190,24.0,1,369.35
3317,1054,887,284.0,3,1301.43
3318,1055,757,90.0,1,1344.96
3319,1055,561,264.0,3,2517.31
3320,1055,199,32.0,3,3605.0
3321,1055,410,72.0,2,1249.02
3322,1055,714,87.0,3,3114.42
3323,1056,586,124.0,2,2067.82
3324,1056,901,270.0,3,3794.57
3325,1056,442,128.0,1,565.26
3326,1056,85,149.0,3,4373.55
3327,1056,969,191.0,3,825.53
3328,1057,888,188.0,1,973.62
3329,1057,349,11.0,4,3431.76
3330,1057,685,143.0,1,2375.67
3331,1058,526,11.0,4,4801.86
3332,1058,791,284.0,1,3667.36
3333,1058,715,141.0,4,2617.8
3334,1059,743,31.0,1,2355.13
3335,1059,690,29.0,2,235.83
3336,1059,874,106.0,2,1232.14
3337,1060,199,62.0,4,1325.7
3338,1060,405,46.0,1,4043.19
3339,1060,97,63.0,4,2300.98
3340,1061,50,46.0,4,4879.17
3341,1061,647,165.0,1,2488.28
3342,1061,232,39.0,1,4417.79
3343,1061,980,258.0,1,4594.75
3344,1061,509,256.0,2,4957.54
3345,1062,798,4.0,4,3615.42
3346,1062,11,15.0,1,0.0
3347,1062,601,281.0,1,1706.21
3348,1062,131,193.0,4,0.0
3349,1063,484,61.0,3,1356.24
3350,1063,984,109.0,3,4587.53
3351,1063,402,29.0,2,3068.23
3352,1064,319,269.0,4,401.02
3353,1065,294,203.0,1,2719.19
3354,1065,543,71.0,3,0.0
3355,1065,775,80.0,3,1013.79
3356,1065,965,37.0,1,3052.51
3357,1065,246,39.0,3,1411.35
3358,1066,262,150.0,1,3492.31
3359,1067,533,187.0,4,2065.88
3360,1067,646,252.0,1,3901.19
3361,1068,439,265.0,3,4833.13
3362,1068,711,9.0,1,626.74
3363,1068,962,28.0,1,4722.05
3364,1068,533,45.0,1,1838.54
3365,1069,396,108.0,1,3440.3
3366,1070,976,174.0,1,3849.59
3367,1071,54,292.0,3,2569.93
3368,1071,112,287.0,3,3150.57
3369,1071,660,135.0,1,3124.83
3370,1072,768,283.0,1,623.35
3371,1072,6,175.0,4,4926.48
3372,1072,306,281.0,1,2410.59
3373,1073,140,191.0,3,278.3
3374,1073,630,231.0,1,314.33
3375,1073,708,188.0,1,3048.13
3376,1073,579,146.0,4,3552.36
3377,1073,588,231.0,1,4678.06
3378,1074,597,293.0,1,2044.13
3379,1074,639,192.0,3,3844.81
3380,1074,891,233.0,2,4159.9
3381,1075,911,187.0,4,1512.96
3382,1076,394,52.0,4,1278.59
3383,1076,302,291.0,1,3872.88
3384,1076,634,55.0,1,4768.78
3385,1076,190,220.0,1,1507.44
3386,1076,414,208.0,4,2821.25
3387,1077,717,203.0,1,4950.61
3388,1077,656,15.0,1,2313.05
3389,1077,658,287.0,3,910.88
3390,1077,966,185.0,1,2623.97
3391,1077,666,287.0,1,4497.68
3392,1078,857,208.0,2,4148.67
3393,1079,146,281.0,4,3069.53
3394,1080,416,75.0,4,3827.37
3395,1080,445,293.0,2,512.81
3396,1081,353,110.0,3,3170.25
3397,1081,16,74.0,4,2435.55
3398,1081,785,172.0,1,4045.8
3399,1081,946,136.0,1,1297.06
3400,1082,555,159.0,1,1240.97
3401,1082,871,15.0,4,1395.91
3402,1082,853,3.0,1,2418.17
3403,1082,684,199.0,4,2199.53
3404,1083,57,257.0,1,4176.87
3405,1084,77,171.0,1,3358.16
3406,1084,844,270.0,1,287.18
3407,1085,627,37.0,2,446.52
3408,1086,56,267.0,3,2068.57
3409,1086,201,73.0,4,4749.65
3410,1086,52,8.0,2,1141.53
3411,1087,452,29.0,3,3014.24
3412,1087,732,210.0,3,4432.91
3413,1087,688,284.0,1,3001.74
3414,1087,818,242.0,1,3742.02
3415,1088,946,34.0,1,4910.81
3416,1088,788,273.0,2,162.54
3417,1088,270,232.0,1,4852.97
3418,1088,238,160.0,1,4689.35
3419,1089,733,205.0,1,1052.96
3420,1089,112,5.0,3,2746.19
3421,1089,210,83.0,1,3406.26
3422,1090,389,262.0,1,1133.41
3423,1091,136,176.0,3,2503.95
3424,1091,386,279.0,1,992.42
3425,1091,304,86.0,2,1359.76
3426,1092,331,261.0,1,747.21
3427,1092,45,27.0,1,2184.24
3428,1092,243,52.0,3,1064.21
3429,1092,408,237.0,3,2694.2
3430,1092,759,95.0,3,3353.02
3431,1093,15,274.0,1,3213.36
3432,1094,105,214.0,1,1342.44
3433,1094,176,251.0,4,2753.32
3434,1095,449,118.0,1,3801.5
3435,1095,896,263.0,4,1253.0
3436,1095,182,14.0,4,3423.58
3437,1095,347,11.0,1,2883.51
3438,1095,505,206.0,4,2745.76
3439,1096,465,254.0,3,3515.55
3440,1097,922,7.0,3,2615.47
3441,1097,374,87.0,1,1911.78
3442,1098,230,201.0,2,1673.06
3443,1098,696,229.0,2,123.42
3444,1099,704,37.0,2,2054.43
3445,1100,667,167.0,1,410.13
3446,1100,582,20.0,3,4846.14
3447,1100,571,120.0,4,2694.58
3448,1100,441,279.0,4,3064.36
3449,1100,889,19.0,1,4767.78
3450,1101,818,117.0,1,4759.43
3451,1101,679,128.0,4,2194.1
3452,1101,520,172.0,2,3259.43
3453,1102,525,145.0,4,3166.1
3454,1102,356,18.0,3,3149.03
3455,1102,712,120.0,3,503.75
3456,1102,917,100.0,4,2038.18
3457,1102,553,140.0,1,179.78
3458,1103,799,236.0,1,4819.44
3459,1103,507,76.0,4,2684.38
3460,1103,878,254.0,4,2894.23
3461,1103,736,264.0,1,4193.37
3462,1104,201,272.0,3,0.0
3463,1104,326,121.0,4,53.24
3464,1104,378,184.0,1,3492.73
3465,1104,774,233.0,3,1935.65
3466,1104,583,143.0,1,201.64
3467,1105,181,93.0,2,4269.78
3468,1105,957,100.0,4,1996.21
3469,1105,144,95.0,2,4141.02
3470,1105,654,272.0,1,3188.05
3471,1105,758,113.0,4,4241.38
3472,1106,560,84.0,4,4675.95
3473,1106,267,95.0,1,3438.12
3474,1107,780,91.0,2,3625.98
3475,1107,936,87.0,2,1975.93
3476,1107,414,175.0,4,1147.18
3477,1107,543,114.0,4,3919.33
3478,1107,882,189.0,4,575.74
3479,1108,27,286.0,3,2618.73
3480,1108,333,147.0,1,3068.93
3481,1108,845,61.0,2,1159.82
3482,1109,845,246.0,4,418.82
3483,1109,614,170.0,3,865.83
3484,1109,596,186.0,1,0.0
3485,1109,216,232.0,3,1572.52
3486,1109,111,110.0,2,4146.62
3487,1110,375,243.0,4,4436.19
3488,1110,746,229.0,4,532.02
3489,1111,47,76.0,1,4801.01
3490,1111,714,44.0,1,1453.22
3491,1111,37,270.0,2,927.76
3492,1112,713,67.0,4,2642.42
3493,1113,7,263.0,2,1836.88
3494,1113,540,83.0,4,4289.44
3495,1113,912,219.0,1,4679.11
3496,1113,427,298.0,1,4779.95
3497,1114,426,85.0,3,2717.63
3498,1114,142,143.0,3,3545.2
3499,1114,555,186.0,2,3677.79
3500,1114,816,147.0,2,3948.66
3501,1114,183,60.0,4,688.04
3502,1115,832,3.0,3,0.0
3503,1116,44,117.0,1,4018.03
3504,1117,663,59.0,1,410.1
3505,1117,819,2.0,2,4349.0
3506,1117,332,217.0,2,2428.62
3507,1117,569,145.0,1,3425.87
3508,1117,872,300.0,4,2647.72
3509,1118,734,113.0,3,763.16
3510,1118,434,149.0,3,4499.4
3511,1118,659,187.0,3,0.0
3512,1118,867,188.0,4,4924.71
3513,1118,295,111.0,1,4751.03
3514,1119,725,68.0,4,4048.26
3515,1119,195,3.0,1,675.16
3516,1120,640,46.0,1,341.97
3517,1120,533,104.0,1,2106.07
3518,1120,735,84.0,4,0.0
3519,1121,414,90.0,4,3545.53
3520,1121,806,164.0,1,4504.27
3521,1121,267,69.0,2,2832.1
3522,1121,389,166.0,1,4320.55
3523,1122,634,232.0,1,2579.09
3524,1122,392,27.0,4,1243.39
3525,1123,890,240.0,1,3605.53
3526,1123,180,226.0,1,2312.98
3527,1123,807,95.0,1,4632.69
3528,1123,980,295.0,1,1662.82
3529,1123,979,210.0,4,4552.73
3530,1124,979,299.0,1,3677.39
3531,1124,78,121.0,2,1219.55
3532,1125,333,295.0,2,3527.23
3533,1125,877,157.0,4,1055.77
3534,1126,428,252.0,1,2471.06
3535,1126,225,10.0,1,4050.8
3536,1126,585,255.0,2,1342.14
3537,1127,733,298.0,1,943.28
3538,1127,450,35.0,1,974.63
3539,1127,166,239.0,1,1688.99
3540,1127,778,109.0,4,4557.78
3541,1127,503,265.0,2,734.46
3542,1128,134,50.0,1,188.99
3543,1128,138,27.0,2,2015.8
3544,1129,193,283.0,1,236.4
3545,1129,501,238.0,4,4063.62
3546,1129,532,178.0,4,2554.28
3547,1129,701,190.0,1,3481.93
3548,1129,684,273.0,4,1818.95
3549,1130,947,20.0,1,4003.53
3550,1130,207,198.0,1,1426.74
3551,1130,661,293.0,1,4082.63
3552,1130,329,83.0,1,2328.06
3553,1131,893,11.0,4,4497.77
3554,1131,798,300.0,1,3232.41
3555,1132,680,141.0,1,507.75
3556,1132,670,100.0,4,1004.61
3557,1132,934,42.0,1,2903.92
3558,1133,704,58.0,4,2524.33
3559,1133,149,77.0,3,289.66
3560,1134,213,235.0,1,634.49
3561,1135,478,45.0,1,314.84
3562,1135,119,92.0,1,1943.78
3563,1135,43,69.0,1,0.0
3564,1135,741,224.0,2,3325.5
3565,1136,203,150.0,4,3746.53
3566,1136,586,274.0,1,2185.67
3567,1137,677,154.0,1,2303.95
3568,1138,107,51.0,1,3833.58
3569,1138,93,202.0,2,162.41
3570,1138,641,4.0,4,746.03
3571,1138,591,146.0,2,4910.82
3572,1138,385,99.0,1,134.72
3573,1139,991,33.0,2,3621.79
3574,1139,830,291.0,1,4036.54
3575,1139,611,254.0,2,684.61
3576,1140,795,72.0,1,1182.87
3577,1141,196,276.0,3,4679.09
3578,1141,376,108.0,3,1569.38
3579,1141,867,79.0,1,1333.82
3580,1142,145,185.0,3,4654.42
3581,1143,166,30.0,3,1192.49
3582,1143,171,43.0,4,3116.15
3583,1143,442,116.0,3,0.0
3584,1143,134,54.0,1,4307.05
3585,1143,351,3.0,2,1342.26
3586,1144,719,8.0,2,210.3
3587,1144,631,254.0,2,4544.5
3588,1145,937,157.0,3,1874.4
3589,1145,638,178.0,1,1885.9
3590,1145,381,126.0,2,2154.59
3591,1145,258,128.0,3,4215.81
3592,1145,473,30.0,3,63.52
3593,1146,817,211.0,4,657.05
3594,1147,236,46.0,1,2274.16
3595,1147,501,6.0,1,2147.84
3596,1147,530,229.0,1,4071.06
3597,1147,110,55.0,1,2984.1
3598,1147,998,100.0,2,3536.3
3599,1148,44,236.0,3,2292.17
3600,1148,730,147.0,1,1694.09
3601,1148,370,102.0,4,4771.74
3602,1148,821,12.0,3,916.15
3603,1148,18,270.0,4,2203.73
3604,1149,458,254.0,3,3531.87
3605,1149,31,101.0,1,0.0
3606,1149,688,225.0,1,3054.47
3607,1150,859,76.0,3,4453.7
3608,1150,81,70.0,2,2946.48
3609,1150,717,136.0,3,143.95
3610,1151,425,12.0,3,545.83
3611,1151,774,248.0,1,3985.76
3612,1151,683,10.0,3,665.4
3613,1151,767,282.0,2,2948.54
3614,1152,841,138.0,4,3798.57
3615,1153,4,33.0,2,1283.99
3616,1153,325,256.0,1,259.37
3617,1153,39,254.0,4,1523.26
3618,1153,952,252.0,3,3927.46
3619,1153,655,224.0,1,3257.73
3620,1154,834,149.0,3,1942.0
3621,1155,421,248.0,3,4779.49
3622,1156,976,127.0,1,2450.86
3623,1156,239,107.0,1,3822.87
3624,1156,755,298.0,4,3365.17
3625,1157,934,7.0,1,4978.57
3626,1157,69,71.0,2,867.46
3627,1157,27,276.0,1,2362.98
3628,1157,865,81.0,1,573.17
3629,1157,677,132.0,1,3172.58
3630,1158,871,120.0,4,4721.39
3631,1159,701,299.0,4,2879.23
3632,1159,460,227.0,1,4492.36
3633,1159,986,300.0,1,3668.24
3634,1160,951,36.0,4,201.15
3635,1160,994,155.0,4,4643.97
3636,1160,548,182.0,1,845.55
3637,1161,526,259.0,1,2876.88
3638,1161,383,31.0,3,4665.91
3639,1161,832,242.0,1,1334.53
3640,1161,328,92.0,3,3349.59
3641,1161,863,206.0,1,1932.24
3642,1162,783,255.0,1,4674.04
3643,1163,277,258.0,1,3019.51
3644,1163,155,244.0,3,3644.72
3645,1163,681,117.0,1,1372.32
3646,1163,731,297.0,1,1330.32
3647,1163,434,282.0,1,1805.32
3648,1164,182,283.0,3,1456.38
3649,1164,572,54.0,1,1699.87
3650,1165,595,215.0,3,949.54
3651,1165,719,279.0,2,4183.68
3652,1165,255,136.0,2,4681.0
3653,1165,464,5.0,4,1596.35
3654,1166,575,182.0,2,555.94
3655,1166,594,277.0,1,4136.32
3656,1167,129,113.0,1,2537.54
3657,1167,273,116.0,4,2030.65
3658,1167,629,132.0,1,4407.65
3659,1167,405,269.0,3,799.13
3660,1167,456,32.0,4,2899.96
3661,1168,308,300.0,1,1111.54
3662,1169,367,104.0,4,3218.48
3663,1169,732,208.0,3,584.4
3664,1170,350,130.0,1,4906.01
3665,1171,570,11.0,4,517.26
3666,1171,932,154.0,1,1833.57
3667,1171,508,219.0,1,1347.8
3668,1172,666,140.0,1,4371.56
3669,1172,29,240.0,4,2111.13
3670,1172,774,33.0,3,4488.05
3671,1173,130,279.0,2,2993.01
3672,1173,646,1.0,1,2756.19
3673,1173,888,49.0,3,2335.54
3674,1173,279,53.0,1,2242.11
3675,1173,807,201.0,1,4206.69
3676,1174,970,275.0,2,2752.28
3677,1174,633,281.0,1,3509.46
3678,1174,451,159.0,2,4655.03
3679,1174,706,160.0,1,1670.27
3680,1175,114,92.0,1,3087.8
3681,1176,866,195.0,3,4973.69
3682,1177,360,31.0,1,398.4
3683,1178,853,202.0,4,2712.2
3684,1178,213,64.0,3,1606.22
3685,1179,528,28.0,4,1336.53
3686,1180,498,293.0,1,293.3
3687,1180,309,128.0,1,1528.63
3688,1180,184,192.0,1,1501.92
3689,1180,699,285.0,2,3938.31
3690,1181,446,223.0,3,2512.64
3691,1181,269,159.0,1,121.06
3692,1181,323,226.0,3,4332.63
3693,1181,349,157.0,4,4467.69
3694,1181,787,259.0,2,4825.55
3695,1182,30,189.0,3,697.74
3696,1182,265,94.0,3,4385.63
3697,1182,789,55.0,3,1715.71
3698,1182,407,27.0,2,3038.07
3699,1182,10,89.0,3,843.31
3700,1183,302,219.0,1,4818.23
3701,1183,988,205.0,3,3485.05
3702,1184,783,53.0,2,3085.7
3703,1184,81,47.0,1,1440.61
3704,1185,933,264.0,4,4085.66
3705,1185,655,274.0,3,0.0
3706,1185,16,202.0,1,2399.2
3707,1186,729,40.0,3,4958.6
3708,1186,178,227.0,4,2997.85
3709,1186,954,69.0,1,4658.38
3710,1186,736,217.0,3,3973.02
3711,1187,151,270.0,1,4601.63
3712,1188,235,197.0,3,1743.64
3713,1188,888,86.0,4,288.06
3714,1188,378,65.0,2,4742.54
3715,1189,688,166.0,4,3488.84
3716,1190,371,219.0,2,283.39
3717,1190,261,239.0,2,3281.47
3718,1190,347,39.0,1,4355.86
3719,1191,144,229.0,1,813.11
3720,1192,789,251.0,4,3093.14
3721,1192,699,230.0,4,3680.53
3722,1192,449,150.0,3,3832.58
3723,1193,502,284.0,1,201.99
3724,1193,552,243.0,3,3441.16
3725,1194,732,34.0,1,3292.52
3726,1194,622,130.0,3,4813.47
3727,1194,337,117.0,1,214.34
3728,1195,737,117.0,4,2540.05
3729,1195,339,53.0,1,0.0
3730,1195,528,242.0,1,3590.02
3731,1196,294,176.0,4,4529.76
3732,1196,177,184.0,2,1307.81
3733,1196,268,107.0,2,2166.11
3734,1196,840,243.0,4,4401.09
3735,1196,618,282.0,4,1126.34
3736,1197,16,75.0,2,1242.57
3737,1198,468,275.0,4,2586.84
3738,1198,753,217.0,3,4029.33
3739,1198,601,31.0,4,2596.74
3740,1198,314,245.0,2,2432.14
3741,1198,108,129.0,2,4206.74
3742,1199,239,276.0,1,4060.61
3743,1199,766,67.0,3,3566.84
3744,1199,927,230.0,1,4166.63
3745,1199,167,52.0,4,1215.56
3746,1200,1000,255.0,1,4927.39
3747,1200,31,290.0,3,4603.76
3748,1201,177,295.0,4,4341.32
3749,1201,571,59.0,1,880.53
3750,1202,190,32.0,1,0.0
3751,1203,396,15.0,3,2198.15
3752,1203,521,246.0,4,3373.79
3753,1203,733,151.0,3,652.43
3754,1203,194,31.0,2,1949.39
3755,1203,940,163.0,1,4493.82
3756,1204,657,247.0,1,2968.68
3757,1204,283,281.0,3,3926.04
3758,1205,200,161.0,2,1581.18
3759,1205,853,8.0,1,222.6
3760,1206,856,142.0,3,0.0
3761,1206,967,224.0,2,4764.86
3762,1206,855,23.0,1,1690.47
3763,1206,447,216.0,3,4863.6
3764,1207,95,189.0,1,114.56
3765,1207,307,115.0,1,3559.35
3766,1207,289,51.0,1,4048.43
3767,1208,629,21.0,4,1380.88
3768,1208,536,99.0,4,124.47
3769,1208,441,72.0,3,2763.76
3770,1208,387,207.0,4,3641.8
3771,1209,398,119.0,4,0.0
3772,1209,553,289.0,3,2812.25
3773,1210,484,248.0,4,4975.28
3774,1211,75,219.0,2,201.64
3775,1211,185,232.0,2,2294.99
3776,1211,919,64.0,3,165.7
3777,1211,23,183.0,1,706.87
3778,1211,466,95.0,4,2907.7
3779,1212,16,2.0,2,4890.0
3780,1212,780,37.0,4,1874.29
3781,1212,803,60.0,3,1837.97
3782,1212,472,70.0,3,2311.74
3783,1213,304,49.0,3,3030.51
3784,1213,555,206.0,4,766.03
3785,1213,963,72.0,1,2206.93
3786,1213,618,230.0,3,1704.62
3787,1214,831,67.0,2,3618.98
3788,1215,844,248.0,4,1765.73
3789,1216,327,295.0,3,3908.54
3790,1217,130,294.0,2,0.0
3791,1217,19,175.0,1,363.68
3792,1218,282,69.0,1,2323.82
3793,1218,286,286.0,3,4959.8
3794,1218,626,143.0,2,4442.75
3795,1218,6,264.0,1,490.35
3796,1219,165,69.0,2,3599.53
3797,1219,430,191.0,1,1977.96
3798,1220,494,287.0,1,341.64
3799,1221,94,91.0,1,2893.09
3800,1222,908,161.0,1,4906.22
3801,1222,191,185.0,3,450.31
3802,1222,233,102.0,3,313.54
3803,1222,45,160.0,1,2338.76
3804,1223,5,44.0,3,1319.31
3805,1224,588,150.0,2,2830.78
3806,1224,233,211.0,1,3997.37
3807,1224,608,211.0,4,2886.77
3808,1224,353,241.0,1,2996.13
3809,1224,785,263.0,1,2096.43
3810,1225,486,42.0,1,4033.63
3811,1225,219,78.0,1,225.83
3812,1226,794,93.0,4,3336.74
3813,1226,71,184.0,3,4467.39
3814,1226,449,123.0,2,2643.89
3815,1227,893,139.0,1,2132.35
3816,1227,559,99.0,3,242.64
3817,1227,603,128.0,4,1134.2
3818,1228,954,90.0,4,2541.73
3819,1228,326,152.0,1,1943.99
3820,1228,416,27.0,1,2723.95
3821,1229,836,201.0,3,4638.71
3822,1229,369,186.0,3,3118.38
3823,1229,984,4.0,3,839.31
3824,1229,609,166.0,1,2727.17
3825,1230,44,14.0,3,3163.27
3826,1231,105,51.0,1,543.66
3827,1231,474,9.0,4,4709.95
3828,1231,146,227.0,2,4036.93
3829,1231,699,86.0,3,317.22
3830,1231,650,119.0,1,2060.31
3831,1232,838,90.0,2,3508.23
3832,1232,1,160.0,1,3350.96
3833,1232,804,5.0,4,1818.85
3834,1233,881,25.0,3,3809.76
3835,1233,81,93.0,2,599.42
3836,1234,990,173.0,4,1335.17
3837,1234,33,252.0,3,1448.47
3838,1234,103,237.0,3,3535.71
3839,1235,564,187.0,1,4657.21
3840,1235,660,33.0,1,4571.6
3841,1235,50,110.0,1,4913.71
3842,1235,994,296.0,2,0.0
3843,1235,122,16.0,1,1423.3
3844,1236,439,145.0,1,2557.09
3845,1236,66,48.0,1,2736.67
3846,1237,670,89.0,2,4408.48
3847,1237,983,124.0,4,1827.91
3848,1238,703,198.0,4,1735.31
3849,1238,73,291.0,1,343.66
3850,1238,964,292.0,4,0.0
3851,1239,966,224.0,4,341.01
3852,1239,489,123.0,2,268.24
3853,1239,491,111.0,4,1371.93
3854,1239,679,297.0,1,2872.87
3855,1240,883,234.0,1,151.53
3856,1240,387,82.0,1,0.0
3857,1240,649,108.0,2,4150.79
3858,1241,321,146.0,2,693.54
3859,1241,109,31.0,3,2709.33
3860,1241,643,76.0,1,3324.38
3861,1241,225,35.0,1,1573.19
3862,1242,755,215.0,1,2878.02
3863,1243,365,276.0,1,77.81
3864,1244,936,77.0,3,2576.66
3865,1244,908,112.0,1,487.51
3866,1244,814,171.0,1,0.0
3867,1244,981,288.0,3,1703.71
3868,1244,570,95.0,4,2283.18
3869,1245,176,159.0,4,3697.89
3870,1246,405,214.0,1,1193.18
3871,1246,688,72.0,1,3996.83
3872,1247,379,236.0,2,2627.27
3873,1247,475,227.0,1,3489.77
3874,1247,118,115.0,1,4015.71
3875,1247,731,86.0,4,80.29
3876,1248,663,180.0,4,3641.51
3877,1249,805,2.0,1,2635.16
3878,1249,703,57.0,2,2849.44
3879,1249,516,281.0,3,1096.61
3880,1249,564,291.0,1,3665.13
3881,1249,768,48.0,3,3466.82
3882,1250,570,173.0,4,270.06
3883,1250,940,110.0,1,2419.81
3884,1250,69,79.0,4,4896.49
3885,1250,521,260.0,4,2423.98
3886,1251,340,263.0,2,4337.85
3887,1251,142,NO_PROMO,1,3625.79
3888,1251,56,274.0,1,2778.44
3889,1252,641,30.0,1,719.59
3890,1252,259,142.0,1,1423.25
3891,1253,749,56.0,1,4626.55
3892,1253,68,295.0,3,4870.99
3893,1254,728,6.0,1,3520.45
3894,1254,131,141.0,1,3188.52
3895,1254,960,224.0,1,1134.14
3896,1254,510,52.0,2,4259.91
3897,1254,250,66.0,2,3603.37
3898,1255,96,129.0,3,1710.55
3899,1255,406,29.0,1,64.28
3900,1255,353,233.0,4,1192.51
3901,1255,471,275.0,2,2019.52
3902,1255,230,82.0,1,3851.13
3903,1256,92,37.0,3,3429.05
3904,1256,481,81.0,2,1921.69
3905,1256,597,14.0,4,1129.94
3906,1256,270,141.0,1,4218.63
3907,1256,69,290.0,4,1966.14
3908,1257,821,7.0,1,4697.49
3909,1258,58,213.0,2,2059.02
3910,1258,862,20.0,3,2329.5
3911,1258,393,43.0,1,3517.11
3912,1258,585,30.0,4,4030.7
3913,1258,311,130.0,4,1470.35
3914,1259,672,100.0,1,2232.83
3915,1259,702,115.0,2,3043.06
3916,1259,582,192.0,3,1751.76
3917,1260,465,68.0,1,690.91
3918,1260,445,130.0,1,487.88
3919,1261,805,175.0,3,3344.05
3920,1261,964,77.0,4,3492.36
3921,1262,696,20.0,4,4258.24
3922,1263,753,50.0,3,4748.26
3923,1263,758,122.0,4,4655.01
3924,1263,742,292.0,2,4541.83
3925,1263,700,173.0,3,1355.17
3926,1263,825,144.0,1,4442.44
3927,1264,998,186.0,1,4450.37
3928,1264,545,103.0,1,1163.32
3929,1264,973,40.0,1,4054.14
3930,1264,724,207.0,2,4249.28
3931,1265,383,199.0,2,1880.48
3932,1266,692,205.0,2,2521.93
3933,1266,601,171.0,2,3622.64
3934,1266,970,189.0,1,1834.44
3935,1266,578,197.0,3,4956.08
3936,1266,954,32.0,4,3895.76
3937,1267,214,146.0,2,676.04
3938,1267,379,293.0,1,2700.66
3939,1267,341,44.0,4,4589.47
3940,1267,835,73.0,2,967.56
3941,1268,806,228.0,2,2899.8
3942,1268,187,232.0,1,4274.57
3943,1268,891,60.0,2,726.71
3944,1269,186,26.0,3,656.57
3945,1269,684,126.0,2,3270.79
3946,1269,812,154.0,1,4707.75
3947,1270,908,231.0,2,1106.78
3948,1270,581,115.0,3,1139.05
3949,1270,107,62.0,1,198.44
3950,1271,963,72.0,4,4118.66
3951,1271,955,228.0,1,443.03
3952,1271,95,185.0,4,1440.21
3953,1271,836,258.0,2,3708.67
3954,1272,266,255.0,2,4228.5
3955,1272,50,83.0,1,2511.24
3956,1272,891,174.0,1,3472.93
3957,1272,897,231.0,1,1151.69
3958,1273,592,96.0,3,2031.51
3959,1273,200,31.0,3,66.86
3960,1274,948,274.0,2,4085.69
3961,1275,26,23.0,2,1661.14
3962,1276,26,65.0,1,2445.03
3963,1277,317,99.0,1,1632.95
3964,1278,436,293.0,1,3040.87
3965,1279,788,44.0,1,3827.17
3966,1280,169,177.0,1,1032.37
3967,1280,360,13.0,1,2614.58
3968,1280,616,248.0,1,2899.29
3969,1280,803,180.0,1,1752.65
3970,1281,932,226.0,1,784.38
3971,1281,233,89.0,4,991.02
3972,1282,295,113.0,2,4271.68
3973,1283,231,259.0,1,1171.85
3974,1283,359,25.0,1,2374.24
3975,1283,565,254.0,3,275.53
3976,1284,783,102.0,4,4044.28
3977,1285,40,202.0,1,120.09
3978,1285,103,283.0,2,3241.79
3979,1285,228,93.0,4,3404.97
3980,1285,724,222.0,1,4820.1
3981,1286,547,166.0,2,3907.79
3982,1286,454,110.0,2,698.57
3983,1286,708,260.0,1,751.09
3984,1287,650,78.0,1,3784.19
3985,1288,574,94.0,4,813.7
3986,1288,183,172.0,2,2054.89
3987,1288,217,124.0,2,3297.64
3988,1289,886,272.0,1,380.01
3989,1289,57,141.0,2,2014.26
3990,1289,108,117.0,1,81.25
3991,1289,878,287.0,4,4751.4
3992,1290,153,197.0,1,4447.97
3993,1290,179,146.0,3,3322.44
3994,1290,680,242.0,3,1184.73
3995,1291,396,243.0,1,1603.46
3996,1291,47,89.0,2,1626.18
3997,1291,960,137.0,1,1873.02
3998,1292,80,168.0,4,3843.81
3999,1293,279,295.0,1,2869.4
4000,1293,739,164.0,3,2982.5
4001,1293,462,30.0,4,2508.42
4002,1293,489,86.0,1,0.0
4003,1294,1000,254.0,1,3349.98
4004,1294,99,157.0,1,3658.37
4005,1294,76,220.0,1,2879.29
4006,1294,928,232.0,4,2047.49
4007,1295,38,37.0,4,4776.71
4008,1295,169,40.0,3,2478.22
4009,1295,818,224.0,4,4926.2
4010,1295,668,173.0,3,0.0
4011,1296,987,278.0,4,2697.09
4012,1296,431,106.0,2,1224.3
4013,1296,964,158.0,4,4505.54
4014,1296,208,195.0,1,3032.96
4015,1296,337,296.0,2,982.46
4016,1297,187,61.0,1,667.21
4017,1297,601,178.0,1,0.0
4018,1297,498,233.0,3,1397.82
4019,1298,492,215.0,1,0.0
4020,1298,992,278.0,4,2348.12
4021,1298,682,229.0,3,2507.24
4022,1299,461,103.0,2,4429.83
4023,1299,395,131.0,2,2161.82
4024,1299,879,180.0,2,213.48
4025,1299,323,197.0,1,0.0
4026,1299,999,237.0,2,2846.98
